City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
217,Majene,ID,-3.5403,118.9707,88.65,58,93,12.5,overcast clouds
218,Dzaoudzi,YT,-12.7887,45.2699,86.0,74,0,6.91,clear sky
219,Merritt Island,US,28.5392,-80.672,46.99,61,90,12.66,overcast clouds
220,Lompoc,US,34.6391,-120.4579,46.99,93,1,4.61,clear sky
221,Lorengau,PG,-2.0226,147.2712,84.83,74,81,15.9,broken clouds
222,Minbu,MM,20.1833,94.8833,79.09,19,0,5.75,clear sky
223,Babayurt,RU,43.6002,46.7789,41.0,91,64,1.45,broken clouds
224,Bollnas,SE,61.3482,16.3946,7.11,92,28,2.89,scattered clouds
225,Muros,ES,42.7762,-9.0603,59.0,88,100,8.99,light rain
226,Orange,US,33.7,-117.7675,59.0,76,100,3.18,overcast clouds
227,Great Yarmouth,GB,52.6083,1.7305,39.99,100,75,12.66,light rain
228,Rizhao,CN,35.4275,119.4553,38.84,57,0,2.33,clear sky
229,Vila Do Maio,CV,15.1333,-23.2167,68.0,83,0,23.02,clear sky
230,Pevek,RU,69.7008,170.3133,4.75,91,100,19.42,light snow
231,Tecoanapa,MX,16.5167,-98.75,75.74,83,0,4.03,clear sky
232,Muscat,OM,23.6139,58.5922,73.4,60,0,4.61,clear sky
233,Coihueco,CL,-36.6167,-71.8333,57.2,94,73,5.75,broken clouds
234,Batemans Bay,AU,-35.7167,150.1833,73.0,63,22,5.99,few clouds
235,Hami,CN,42.8,93.45,33.75,69,0,5.14,clear sky
236,Gravelbourg,CA,49.8834,-106.5512,24.8,80,80,8.05,broken clouds
237,Praia,CV,14.9215,-23.5087,68.0,83,0,23.02,clear sky
238,Maceio,BR,-9.6658,-35.7353,73.4,94,20,1.14,few clouds
239,Lityn,UA,49.3251,28.0809,24.8,93,75,4.47,light snow
240,Yulara,AU,-25.2406,130.9889,93.2,21,36,6.91,scattered clouds
241,Ancud,CL,-41.8697,-73.8203,54.0,71,0,4.61,clear sky
242,Sungaipenuh,ID,-2.0833,101.3833,76.68,78,43,2.59,scattered clouds
243,Marzuq,YE,14.4,46.4667,63.34,34,0,2.3,clear sky
244,Lithakia,GR,37.7167,20.8333,53.6,87,75,8.05,broken clouds
245,Priiskovyy,RU,51.9333,116.6333,-13.99,79,13,4.16,few clouds
246,Tabou,CI,4.423,-7.3528,77.52,89,1,4.83,clear sky
247,Damaturu,NG,11.747,11.9608,66.96,23,0,7.65,clear sky
248,Syracuse,IT,37.0881,15.2792,54.0,93,40,6.91,scattered clouds
249,Yima,CN,34.7381,111.8839,46.27,43,0,6.8,clear sky
250,Opunake,NZ,-39.4556,173.8583,69.01,63,0,3.0,clear sky
251,Saldanha,ZA,-33.0117,17.9442,64.4,59,0,1.14,clear sky
252,Okha,RU,53.5739,142.9478,-24.25,84,100,17.72,overcast clouds
253,Opuwo,NA,-18.0607,13.84,62.46,42,3,3.53,clear sky
254,Zhuhai,CN,22.2769,113.5678,84.0,68,0,5.75,clear sky
255,Bosaso,SO,11.2842,49.1816,75.2,64,0,18.41,clear sky
256,Grand Gaube,MU,-20.0064,57.6608,84.99,72,14,10.0,few clouds
257,Kamaishi,JP,39.2667,141.8833,32.0,80,75,6.91,light snow
258,Korla,CN,41.7597,86.1469,31.33,74,100,3.83,overcast clouds
259,Homburg,DE,49.3167,7.3333,42.01,100,90,8.05,overcast clouds
260,Nizhniy Odes,RU,63.6445,54.856,16.63,96,100,12.86,light snow
261,Lasa,IT,46.6166,10.7002,35.01,93,20,4.61,few clouds
262,Tasiilaq,GL,65.6145,-37.6368,17.6,86,90,16.11,snow
263,Hay River,CA,60.8156,-115.7999,-5.8,77,100,17.27,light snow
264,Mount Isa,AU,-20.7333,139.5,104.0,22,75,10.36,broken clouds
265,Gambela,ET,8.25,34.5833,82.31,36,98,1.95,overcast clouds
266,Tefe,BR,-3.3542,-64.7114,73.4,96,94,1.57,overcast clouds
267,Ugoofaaru,MV,5.6667,73.0,83.46,66,60,21.21,broken clouds
268,Arraial Do Cabo,BR,-22.9661,-42.0278,75.81,86,92,23.98,overcast clouds
269,Jasper,US,37.2001,-94.3502,30.0,93,1,3.44,mist
270,Perm,RU,58.0174,56.2855,19.4,79,98,4.47,light snow
271,Strezhevoy,RU,60.7333,77.5889,6.8,85,0,11.18,snow
272,Robertsganj,IN,24.7,83.0667,69.17,24,0,4.59,clear sky
273,Koulikoro,ML,14.0,-7.75,62.51,26,37,8.23,scattered clouds
