City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Biaora,IN,2021-02-02 05:24:56,23.8667,76.9167,75.88,19,0,4.12
294,Basco,PH,2021-02-02 05:24:56,20.4487,121.9702,73.35,78,6,20.78
295,Kutum,SD,2021-02-02 05:24:56,14.2,24.6667,59.45,32,0,5.26
296,Anchorage,US,2021-02-02 05:24:56,61.2181,-149.9003,10.4,48,1,4.61
297,Petauke,ZM,2021-02-02 05:24:56,-14.2426,31.3253,66.36,98,100,3.42
298,Suruc,TR,2021-02-02 05:24:56,36.9761,38.425,42.8,87,75,9.22
299,Nouadhibou,MR,2021-02-02 05:24:57,20.931,-17.0347,62.6,82,0,14.97
300,Abaza,RU,2021-02-02 05:24:57,52.655,90.0928,27.5,90,0,1.77
301,Muswellbrook,AU,2021-02-02 05:21:00,-32.2667,150.9,78.31,52,45,9.17
302,Fez,MA,2021-02-02 05:24:57,34.0372,-4.9998,41.0,87,20,8.05
303,Reyes,BO,2021-02-02 05:24:57,-14.3167,-67.3833,75.88,84,100,1.28
304,Rock Sound,BS,2021-02-02 05:24:58,24.9,-76.2,70.5,66,16,31.94
305,Namatanai,PG,2021-02-02 05:24:58,-3.6667,152.4333,80.96,81,100,10.27
306,Hammerfest,NO,2021-02-02 05:23:44,70.6634,23.6821,19.4,93,40,8.61
307,Cordoba,AR,2021-02-02 05:21:50,-31.4135,-64.1811,62.01,94,75,5.75
308,Roma,US,2021-02-02 05:21:20,43.2128,-75.4557,23.0,86,90,6.91
309,Kirakira,SB,2021-02-02 05:24:58,-10.4544,161.9205,78.62,87,100,11.01
310,Furano,JP,2021-02-02 05:24:58,43.2818,142.4743,21.2,79,75,20.71
311,Wuda,CN,2021-02-02 05:24:59,39.4994,106.7117,27.73,60,0,5.97
312,Ahipara,NZ,2021-02-02 05:24:59,-35.1667,173.1667,68.77,65,9,4.5
313,Yerbogachen,RU,2021-02-02 05:24:59,61.2767,108.0108,-28.93,81,0,4.81
314,Kushmurun,KZ,2021-02-02 05:24:59,52.4503,64.6311,22.08,96,100,6.24
315,Provideniya,RU,2021-02-02 05:24:59,64.3833,-173.3,4.84,92,100,24.09
316,Shahrud,IR,2021-02-02 05:20:16,36.4182,54.9763,43.47,57,0,1.63
317,Aitape,PG,2021-02-02 05:23:10,-3.1374,142.3475,81.36,74,100,4.59
318,Chimore,BO,2021-02-02 05:25:00,-16.9833,-65.1333,73.49,96,100,1.21
319,Harwich,GB,2021-02-02 05:25:00,51.9419,1.2844,42.01,90,100,10.0
320,Port Moresby,PG,2021-02-02 05:25:00,-9.4431,147.1797,84.2,70,90,19.57
321,Sobolevo,RU,2021-02-02 05:25:00,54.4299,31.8996,10.29,96,98,3.76
322,Zavodouspenskoye,RU,2021-02-02 05:25:00,56.8626,65.0155,15.8,86,0,8.95
323,Zonguldak,TR,2021-02-02 05:24:59,41.25,31.8333,45.23,72,97,6.22
324,Itarema,BR,2021-02-02 05:25:01,-2.9248,-39.9167,77.81,82,91,12.73
325,Port Hedland,AU,2021-02-02 05:25:02,-20.3167,118.5667,86.0,84,40,21.85
326,Bonthe,SL,2021-02-02 05:25:03,7.5264,-12.505,76.51,89,35,5.3
327,Opuwo,NA,2021-02-02 05:25:03,-18.0607,13.84,62.46,42,3,3.53
328,Yuncheng,CN,2021-02-02 05:25:03,35.0231,110.9928,43.0,61,0,2.95
329,Quatre Cocos,MU,2021-02-02 05:25:03,-20.2078,57.7625,86.0,70,40,14.97
330,Cururupu,BR,2021-02-02 05:25:03,-1.8283,-44.8683,75.78,94,83,3.91
331,San Rafael Del Sur,NI,2021-02-02 05:25:03,11.8485,-86.4384,80.6,65,20,13.8
332,Saint-Michel-Des-Saints,CA,2021-02-02 05:25:04,46.6834,-73.9159,15.71,96,82,7.02
333,Malkerns,SZ,2021-02-02 05:25:04,-26.5667,31.1833,64.4,100,100,10.36
334,Gorin,RU,2021-02-02 05:25:04,51.1983,136.6669,-14.57,84,100,2.13
335,Mount Gambier,AU,2021-02-02 05:25:04,-37.8333,140.7667,68.0,45,40,17.27
336,Saiha,IN,2021-02-02 05:25:04,22.4833,92.9667,77.85,16,0,3.11
337,Dicabisagan,PH,2021-02-02 05:25:05,17.0818,122.4157,77.0,77,84,8.12
338,Thompson,CA,2021-02-02 05:22:56,55.7435,-97.8558,12.2,85,90,2.3
339,Ulaangom,MN,2021-02-02 05:25:05,49.9811,92.0667,-5.85,89,54,2.39
340,Storforshei,NO,2021-02-02 05:25:05,66.4043,14.5233,-4.0,84,0,5.75
341,Bakal,RU,2021-02-02 05:25:05,54.9417,58.8083,21.29,95,100,5.19
342,Coari,BR,2021-02-02 05:25:06,-4.085,-63.1414,74.12,94,30,2.53
343,Tsaratanana,MG,2021-02-02 05:25:06,-16.7833,47.65,79.59,69,85,7.49
344,Nabire,ID,2021-02-02 05:25:06,-3.3667,135.4833,84.29,69,55,5.66
345,Uglegorsk,RU,2021-02-02 05:25:06,49.0833,142.0333,-2.07,91,100,19.01
346,Dingle,PH,2021-02-02 05:25:06,10.9995,122.6711,82.24,79,100,13.29
347,Boksitogorsk,RU,2021-02-02 05:25:07,59.474,33.8485,25.0,91,100,1.99
348,Dunedin,NZ,2021-02-02 05:24:17,-45.8742,170.5036,64.0,79,35,5.99
349,Dunmore Town,BS,2021-02-02 05:25:07,25.5,-76.65,67.86,66,12,32.23
350,Necochea,AR,2021-02-02 05:25:07,-38.5473,-58.7368,61.29,80,99,5.44
351,Tabou,CI,2021-02-02 05:23:18,4.423,-7.3528,77.52,89,1,4.83
352,Adre,TD,2021-02-02 05:25:07,13.4667,22.2,63.5,29,0,4.27
353,Machico,PT,2021-02-02 05:25:08,32.7,-16.7667,60.8,72,75,6.91
354,Myitkyina,MM,2021-02-02 05:25:08,25.3833,97.4,78.71,28,0,2.53
355,Luau,AO,2021-02-02 05:25:08,-10.7073,22.2247,64.72,97,100,1.25
356,Agirish,RU,2021-02-02 05:25:08,61.9247,63.0231,15.4,94,3,11.1
357,Axim,GH,2021-02-02 05:25:08,4.8699,-2.2405,78.46,87,31,7.49
358,Pitimbu,BR,2021-02-02 05:25:09,-7.4706,-34.8086,78.8,78,20,6.91
359,Cedar City,US,2021-02-02 05:24:56,37.6775,-113.0619,42.8,52,90,3.44
360,Karaton,ID,2021-02-02 05:25:09,-6.3424,106.1045,86.0,70,40,16.11
361,Chateauneuf-Les-Martigues,FR,2021-02-02 05:25:09,43.3833,5.1667,51.01,81,0,3.44
362,Fairbanks,US,2021-02-02 05:22:10,64.8378,-147.7164,-13.0,69,1,4.61
363,Imeni Morozova,RU,2021-02-02 05:25:09,59.9757,31.0376,23.0,76,75,6.17
364,Male,MV,2021-02-02 05:25:09,4.1748,73.5089,87.8,74,40,19.57
365,Centralia,US,2021-02-02 05:22:20,46.7162,-122.9543,48.2,100,90,5.75
366,Isangel,VU,2021-02-02 05:25:10,-19.55,169.2667,78.8,94,90,9.22
367,Acajutla,SV,2021-02-02 05:25:10,13.5928,-89.8275,81.28,57,4,7.94
368,Richards Bay,ZA,2021-02-02 05:25:10,-28.783,32.0377,70.93,75,100,9.71
369,Esfarayen,IR,2021-02-02 05:25:10,37.0765,57.5101,33.8,69,0,1.77
370,Laukaa,RU,2021-02-02 05:25:10,58.7372,29.8453,18.84,97,81,6.64
371,Champerico,GT,2021-02-02 05:25:10,14.3,-91.9167,66.99,81,0,1.01
372,Kidal,ML,2021-02-02 05:25:11,18.4411,1.4078,61.11,29,0,7.11
373,Merritt Island,US,2021-02-02 05:25:11,28.5392,-80.672,46.99,61,90,12.66
374,Tura,IN,2021-02-02 05:25:11,25.5198,90.2201,74.12,34,0,2.8
375,Jieshi,CN,2021-02-02 05:25:11,22.8134,115.8257,79.0,50,0,22.86
376,Ca Mau,VN,2021-02-02 05:25:11,9.1769,105.15,88.61,46,19,8.9
377,Lucapa,AO,2021-02-02 05:22:17,-8.4192,20.7447,64.42,98,72,2.13
378,North Bend,US,2021-02-02 05:24:41,43.4065,-124.2243,48.0,93,90,8.05
379,Kifri,IQ,2021-02-02 05:25:12,34.6959,44.9661,51.78,59,0,5.5
380,Sao Gotardo,BR,2021-02-02 05:25:12,-19.3111,-46.0489,66.0,100,100,3.87
381,Voyinka,UA,2021-02-02 05:25:12,45.8699,33.9914,49.93,82,100,13.04
382,Konstantinovka,RU,2021-02-02 05:25:12,49.6167,127.9833,-17.73,81,99,10.0
383,Miles City,US,2021-02-02 05:25:12,46.4083,-105.8406,35.6,51,1,10.36
384,Tondano,ID,2021-02-02 05:25:12,1.3038,124.9112,84.2,74,40,6.91
385,Neiafu,TO,2021-02-02 05:25:13,-18.65,-173.9833,78.8,94,75,17.27
386,Fortuna,US,2021-02-02 05:25:13,40.5982,-124.1573,52.0,93,90,8.01
387,Gwadar,PK,2021-02-02 05:25:13,25.1216,62.3254,68.67,60,0,5.44
388,Melfi,IT,2021-02-02 05:25:13,40.9965,15.6514,43.0,93,90,3.44
389,Akom,CM,2021-02-02 05:25:13,2.6678,12.7109,67.78,98,56,2.66
390,Pedasi,PA,2021-02-02 05:25:13,7.5333,-80.0333,78.93,81,85,12.97
391,Bilma,NE,2021-02-02 05:25:14,18.6853,12.9164,58.6,26,0,6.44
392,Promyshlennyy,RU,2021-02-02 05:25:14,67.5833,63.9167,7.57,95,97,9.06
393,Mao,ES,2021-02-02 05:25:14,39.8885,4.2658,57.2,72,0,11.5
394,Cassilandia,BR,2021-02-02 05:25:14,-19.1133,-51.7342,70.74,89,100,3.13
395,Razdolinsk,RU,2021-02-02 05:25:14,58.4211,94.6658,-14.93,84,80,2.77
396,Abu Samrah,SY,2021-02-02 05:25:14,35.3029,37.1841,45.95,75,0,10.6
397,Bitung,ID,2021-02-02 05:25:15,1.4451,125.1824,84.2,74,40,6.91
398,Bahia Blanca,AR,2021-02-02 05:25:15,-38.7196,-62.2724,59.79,76,83,8.7
399,Homer,US,2021-02-02 05:25:15,59.6425,-151.5483,17.6,48,1,6.91
400,Paamiut,GL,2021-02-02 05:25:15,61.994,-49.6678,11.89,89,35,17.96
401,Rawson,AR,2021-02-02 05:20:46,-43.3002,-65.1023,72.18,34,83,19.51
402,Byron Bay,AU,2021-02-02 05:25:15,-28.65,153.6167,73.4,94,90,8.05
403,Yulara,AU,2021-02-02 05:25:15,-25.2406,130.9889,93.2,21,36,6.91
404,Muros,ES,2021-02-02 05:25:16,42.7762,-9.0603,59.0,88,100,8.99
405,Omboue,GA,2021-02-02 05:25:16,-1.5746,9.2618,76.28,91,99,8.88
406,Teguldet,RU,2021-02-02 05:25:16,57.3064,88.1667,-1.91,87,54,3.04
407,Maralal,KE,2021-02-02 05:25:16,1.0968,36.698,62.62,55,80,5.35
408,Zhongshu,CN,2021-02-02 05:25:16,24.5167,103.7667,63.41,46,17,12.8
409,Charcas,MX,2021-02-02 05:25:16,23.1333,-101.1167,45.14,61,69,6.67
410,Arroyo,ES,2021-02-02 05:25:17,41.6096,-4.7969,50.0,100,90,16.11
411,Oksfjord,NO,2021-02-02 05:25:17,70.2396,22.3479,19.4,85,75,3.42
412,Halifax,CA,2021-02-02 05:24:03,44.6453,-63.5724,28.4,80,100,9.22
413,Yar-Sale,RU,2021-02-02 05:25:17,66.8333,70.8333,9.79,96,100,11.1
414,Kwinana,AU,2021-02-02 05:25:17,-32.25,115.7667,93.2,26,40,13.8
415,Coquimbo,CL,2021-02-02 05:24:50,-29.9533,-71.3436,57.2,94,0,6.91
416,Cape Canaveral,US,2021-02-02 05:25:17,28.4058,-80.6048,46.99,57,90,18.41
417,Tupelo,US,2021-02-02 05:25:18,34.2576,-88.7034,37.4,60,75,17.27
418,Salinopolis,BR,2021-02-02 05:25:18,-0.6136,-47.3561,78.46,87,95,9.8
419,Pemangkat,ID,2021-02-02 05:25:18,1.1667,108.9667,84.79,69,77,10.09
420,Kushima,JP,2021-02-02 05:25:18,31.4583,131.2333,60.8,21,20,17.27
421,Kahului,US,2021-02-02 05:25:18,20.8947,-156.47,73.4,68,40,10.36
422,Mount Pleasant,US,2021-02-02 05:22:12,32.7941,-79.8626,42.8,93,90,12.66
423,Koslan,RU,2021-02-02 05:25:19,63.4564,48.8989,12.34,95,100,9.04
424,Nenjiang,CN,2021-02-02 05:25:19,49.1833,125.2167,-12.87,79,37,10.51
425,Umm Kaddadah,SD,2021-02-02 05:25:19,13.6017,26.6876,68.54,24,0,7.45
426,Mitsamiouli,KM,2021-02-02 05:25:19,-11.3847,43.2844,83.44,66,92,2.86
427,Buala,SB,2021-02-02 05:25:19,-8.145,159.5921,79.56,87,78,12.3
428,Grand Gaube,MU,2021-02-02 05:25:19,-20.0064,57.6608,84.99,72,14,10.0
429,Kayes,ML,2021-02-02 05:25:19,14.0,-11.0,67.35,21,4,2.89
430,Nongpoh,IN,2021-02-02 05:25:20,25.9,91.8833,68.0,63,20,3.44
431,Sinnamary,GF,2021-02-02 05:25:20,5.3833,-52.95,76.46,86,77,12.28
432,Empalme,MX,2021-02-02 05:25:20,27.9667,-110.8167,62.01,59,93,3.0
433,Dharchula,IN,2021-02-02 05:25:20,29.85,80.5333,65.89,19,0,4.63
434,Henties Bay,NA,2021-02-02 05:25:20,-22.116,14.2845,66.0,82,55,2.91
435,Lavrentiya,RU,2021-02-02 05:25:20,65.5833,-171.0,4.08,87,100,21.74
436,Conceicao Do Araguaia,BR,2021-02-02 05:25:20,-8.2578,-49.2647,73.13,88,72,1.1
437,Ippy,CF,2021-02-02 05:25:21,6.2679,21.2247,68.95,38,1,2.01
438,Mamonovo,RU,2021-02-02 05:25:21,54.4643,19.938,23.0,80,75,11.18
439,Esperance,AU,2021-02-02 05:25:21,-33.8667,121.9,84.2,32,0,10.36
440,Zabaykalsk,RU,2021-02-02 05:25:21,49.6333,117.3167,-17.9,81,0,14.32
441,Coos Bay,US,2021-02-02 05:25:21,43.3665,-124.2179,46.4,93,90,8.05
442,Namibe,AO,2021-02-02 05:25:21,-15.1961,12.1522,71.82,77,57,6.98
443,Yumen,CN,2021-02-02 05:25:22,40.2833,97.2,34.32,52,59,26.73
444,Reconquista,AR,2021-02-02 05:22:10,-29.15,-59.65,70.65,81,87,8.21
445,Kiskunhalas,HU,2021-02-02 05:25:22,46.434,19.4848,30.99,100,90,2.3
446,Rio Gallegos,AR,2021-02-02 05:25:22,-51.6226,-69.2181,53.6,71,0,13.8
447,Ulladulla,AU,2021-02-02 05:25:22,-35.35,150.4667,73.4,43,40,12.66
448,Sao Paulo De Olivenca,BR,2021-02-02 05:25:22,-3.3783,-68.8725,72.91,95,89,0.81
449,Pak Phanang,TH,2021-02-02 05:25:23,8.3511,100.202,89.6,66,40,6.91
450,Los Algarrobos,PA,2021-02-02 05:25:23,8.5,-82.4333,66.99,62,48,8.01
451,Kirkland Lake,CA,2021-02-02 05:25:23,48.1446,-80.0377,-9.4,84,87,4.34
452,Virginia Beach,US,2021-02-02 05:23:14,36.8529,-75.978,34.0,96,99,3.0
453,Santa Ines,BR,2021-02-02 05:25:23,-3.6667,-45.38,73.53,98,78,2.42
454,Lockhart,US,2021-02-02 05:21:03,28.6194,-81.4426,46.4,53,90,19.57
455,San Vicente,AR,2021-02-02 05:25:23,-26.6167,-54.1333,67.48,100,15,2.37
456,Tahoua,NE,2021-02-02 05:25:24,14.8888,5.2692,64.4,13,0,4.61
457,Wadenswil,CH,2021-02-02 05:25:24,47.2268,8.6687,46.4,81,90,5.75
458,Martapura,ID,2021-02-02 05:25:24,-3.4167,114.85,89.6,62,40,8.05
459,Bilibino,RU,2021-02-02 05:25:24,68.0546,166.4372,-1.44,86,100,9.06
460,Vila,PT,2021-02-02 05:25:24,42.0304,-8.1588,51.01,96,100,9.24
461,Erenhot,CN,2021-02-02 05:25:25,43.6475,111.9767,1.15,81,49,5.75
462,Manakara,MG,2021-02-02 05:25:25,-22.1333,48.0167,83.28,75,27,4.45
463,Saint-Pierre,RE,2021-02-02 05:25:25,-21.3393,55.4781,87.01,66,75,3.44
464,Segou,ML,2021-02-02 05:25:25,13.4317,-6.2157,63.66,24,10,8.39
465,Udachnyy,RU,2021-02-02 05:25:25,66.4167,112.4,-35.86,80,100,13.04
466,Mana,GF,2021-02-02 05:25:25,5.6592,-53.7767,76.46,86,99,11.16
467,Glyadyanskoye,RU,2021-02-02 05:25:25,54.9075,65.0883,20.16,96,100,6.96
468,Maldonado,UY,2021-02-02 05:23:09,-34.6667,-54.9167,69.8,94,75,4.61
469,Chalisgaon,IN,2021-02-02 05:25:26,20.4667,75.0167,79.75,20,0,1.19
470,Macamic,CA,2021-02-02 05:25:26,48.7502,-78.9996,-9.4,77,1,2.3
471,Callaway,US,2021-02-02 05:25:26,30.153,-85.5699,43.0,61,90,12.66
472,Lithakia,GR,2021-02-02 05:25:26,37.7167,20.8333,53.6,87,75,8.05
473,Roald,NO,2021-02-02 05:25:26,62.5833,6.1333,28.4,93,75,11.5
474,Ithaca,US,2021-02-02 05:22:44,42.4406,-76.4966,21.99,86,90,8.05
475,Gamovo,RU,2021-02-02 05:25:27,57.8652,56.1056,19.4,79,100,4.47
476,Kjollefjord,NO,2021-02-02 05:22:09,70.9457,27.3465,24.91,93,100,11.79
477,Mae Ramat,TH,2021-02-02 05:25:27,16.984,98.5166,86.0,35,20,3.44
478,Moron,AR,2021-02-02 05:20:48,-34.6534,-58.6198,68.0,97,58,3.0
479,Calvinia,ZA,2021-02-02 05:25:27,-31.4707,19.776,60.98,59,0,10.42
480,Bom Jesus,BR,2021-02-02 05:25:28,-9.0744,-44.3586,69.49,89,8,0.89
481,Ankazoabo,MG,2021-02-02 05:25:28,-22.2833,44.5167,82.06,66,15,8.16
482,Inhambane,MZ,2021-02-02 05:25:28,-23.865,35.3833,82.4,83,40,3.44
483,Rafraf,TN,2021-02-02 05:25:28,37.1904,10.1837,57.2,88,40,11.5
484,Tadine,NC,2021-02-02 05:25:28,-21.55,167.8833,74.17,92,100,24.09
485,Luanda,AO,2021-02-02 05:25:28,-8.8368,13.2343,78.8,83,40,2.3
486,Nanortalik,GL,2021-02-02 05:25:28,60.1432,-45.2371,21.7,91,14,8.21
487,Namtsy,RU,2021-02-02 05:25:29,62.7161,129.6658,-38.2,60,0,2.24
488,Egvekinot,RU,2021-02-02 05:25:29,66.3167,-179.1667,2.16,96,100,12.66
489,Hay River,CA,2021-02-02 05:25:29,60.8156,-115.7999,-5.8,77,100,17.27
490,Havelock,US,2021-02-02 05:25:29,34.8791,-76.9013,35.6,87,90,18.41
491,Bonito,BR,2021-02-02 05:25:29,-21.1211,-56.4819,73.36,92,23,2.71
492,Erzin,TR,2021-02-02 05:25:29,36.9559,36.2,50.0,76,37,15.01
493,Qaqortoq,GL,2021-02-02 05:25:30,60.7167,-46.0333,26.6,74,75,3.0
494,Manado,ID,2021-02-02 05:24:13,1.487,124.8455,84.2,74,40,6.91
495,Fengrun,CN,2021-02-02 05:25:30,39.8333,118.1167,32.0,16,0,18.01
496,Dwarka,IN,2021-02-02 05:25:30,22.2394,68.9678,75.79,41,0,10.65
497,Aranos,NA,2021-02-02 05:25:30,-24.1333,19.1167,71.69,53,12,5.23
498,Acapulco,MX,2021-02-02 05:25:05,16.8634,-99.8901,76.19,81,0,5.3
499,Lata,PT,2021-02-02 05:25:31,40.1629,-8.3327,55.99,95,99,1.99
500,Hambantota,LK,2021-02-02 05:25:31,6.1241,81.1185,86.0,74,40,16.11
501,Nome,US,2021-02-02 05:25:31,64.5011,-165.4064,6.8,56,75,20.71
502,Qingdao,CN,2021-02-02 05:25:31,36.0986,120.3719,39.2,30,0,8.95
503,Chiredzi,ZW,2021-02-02 05:25:31,-21.05,31.6667,73.51,90,100,12.12
504,Siderno,IT,2021-02-02 05:25:31,38.2779,16.302,57.2,72,75,4.61
505,Mathbaria,BD,2021-02-02 05:25:32,22.2876,89.9593,75.67,28,0,7.7
506,Tucurui,BR,2021-02-02 05:25:32,-3.7661,-49.6725,72.9,95,9,3.42
507,Sola,VU,2021-02-02 05:25:32,-13.8833,167.55,82.4,83,90,17.27
508,Gat,IL,2021-02-02 05:25:04,31.61,34.7642,64.0,45,0,1.99
509,Avera,US,2021-02-02 05:25:32,33.194,-82.5271,36.0,75,40,9.22
510,Hovd,MN,2021-02-02 05:25:32,48.0056,91.6419,14.34,72,10,1.95
511,Piranhas,BR,2021-02-02 05:25:33,-16.4269,-51.8222,73.69,80,96,6.76
512,San Antonio,US,2021-02-02 05:25:33,29.4241,-98.4936,46.99,45,1,5.57
513,Kokologo,BF,2021-02-02 05:25:33,12.1897,-1.8856,64.4,25,0,4.61
514,Westport,US,2021-02-02 05:23:12,41.1415,-73.3579,33.01,97,100,5.01
515,Pandan,PH,2021-02-02 05:25:33,14.0453,124.1694,79.38,83,58,14.67
516,Eseka,CM,2021-02-02 05:25:33,3.65,10.7667,72.75,95,45,1.97
517,Syamzha,RU,2021-02-02 05:25:34,60.0158,41.0614,14.32,97,97,7.25
518,Zeya,RU,2021-02-02 05:25:34,53.75,127.2667,-16.51,77,90,7.23
519,Naze,JP,2021-02-02 05:25:34,28.3667,129.4833,60.8,82,75,10.36
520,Platteville,US,2021-02-02 05:25:34,42.7342,-90.4785,30.2,100,90,7.65
521,Yebaishou,CN,2021-02-02 05:25:34,41.3975,119.6408,15.93,72,0,14.03
522,Torbay,CA,2021-02-02 05:25:34,47.6666,-52.7314,28.0,86,90,14.97
523,Buraydah,SA,2021-02-02 05:23:30,26.326,43.975,53.6,54,0,4.61
524,Barahona,DO,2021-02-02 05:24:37,18.2085,-71.1008,73.42,82,4,2.15
525,Sisian,AM,2021-02-02 05:25:35,39.5256,46.0251,28.4,93,0,4.61
526,Galesong,ID,2021-02-02 05:20:41,-5.3166,119.3661,86.0,79,40,11.5
527,Shubarshi,KZ,2021-02-02 05:25:35,48.5872,57.1869,21.87,96,90,8.66
528,Ladario,BR,2021-02-02 05:25:35,-19.0047,-57.6017,76.5,74,44,0.85
529,Xam Nua,LA,2021-02-02 05:25:36,20.4197,104.0439,75.16,51,62,1.7
530,Alcacer Do Sal,PT,2021-02-02 05:25:36,38.3733,-8.5144,57.99,94,75,2.3
531,Fukue,JP,2021-02-02 05:25:36,32.6881,128.8419,46.4,57,20,16.11
532,Laguna,US,2021-02-02 05:20:57,38.421,-121.4238,57.99,62,90,4.61
533,Fougamou,GA,2021-02-02 05:25:36,-1.2154,10.5838,72.95,95,100,2.15
534,New Richmond,US,2021-02-02 05:25:37,45.123,-92.5366,21.2,79,90,5.75
535,Barranco,PA,2021-02-02 05:25:37,9.5167,-82.7,73.76,79,27,3.83
536,Shagonar,RU,2021-02-02 05:25:37,51.5333,92.8,-2.25,87,62,1.14
537,Alta,NO,2021-02-02 05:25:37,69.9689,23.2717,12.2,85,75,1.74
538,Siteki,SZ,2021-02-02 05:25:37,-26.45,31.95,55.4,67,100,11.5
539,Taoudenni,ML,2021-02-02 05:25:37,22.6783,-3.9836,65.17,28,37,10.89
540,Havre,FR,2021-02-02 05:25:38,49.5833,0.3333,50.0,100,90,11.5
541,Rio Pardo,BR,2021-02-02 05:25:38,-29.9897,-52.3781,72.68,89,21,2.51
542,Santa Cruz,BO,2021-02-02 05:23:38,-17.8,-63.1667,75.2,94,40,6.91
543,Takoradi,GH,2021-02-02 05:25:38,4.8845,-1.7554,78.48,87,22,8.14
544,Khorinsk,RU,2021-02-02 05:25:38,52.1657,109.7726,-12.53,82,32,3.83
545,Voh,NC,2021-02-02 05:25:38,-20.9667,164.7,72.81,92,100,12.71
546,Brazzaville,CG,2021-02-02 05:25:38,-4.2658,15.2832,77.0,88,20,5.75
547,Smithers,CA,2021-02-02 05:25:39,54.7804,-127.1743,26.6,86,90,2.3
548,Banda Aceh,ID,2021-02-02 05:25:39,5.5577,95.3222,85.28,68,19,11.12
549,Mehamn,NO,2021-02-02 05:25:39,71.0357,27.8492,25.16,93,100,11.77
550,Maicao,CO,2021-02-02 05:25:39,11.3832,-72.2432,76.37,79,95,13.38
551,Escondido,US,2021-02-02 05:25:39,33.1192,-117.0864,60.01,72,90,5.75
552,Chitrakonda,IN,2021-02-02 05:25:39,18.1167,82.0833,80.6,26,0,3.36
553,Aklavik,CA,2021-02-02 05:25:40,68.2191,-135.0107,-13.0,77,100,6.91
554,Lodja,CD,2021-02-02 05:25:40,-3.4833,23.4333,68.31,91,97,2.01
555,Tuatapere,NZ,2021-02-02 05:25:40,-46.1333,167.6833,69.76,57,97,4.18
556,Rawlins,US,2021-02-02 05:25:40,41.7911,-107.2387,32.0,47,40,13.78
557,Berlevag,NO,2021-02-02 05:25:40,70.8578,29.0864,26.02,93,100,13.38
558,Brainerd,US,2021-02-02 05:25:40,46.358,-94.2008,19.4,86,90,4.61
559,Humberto De Campos,BR,2021-02-02 05:25:41,-2.5983,-43.4611,77.54,87,82,7.63
560,Kem,RU,2021-02-02 05:25:41,64.9555,34.5793,4.37,94,66,5.88
561,Touros,BR,2021-02-02 05:25:41,-5.1989,-35.4608,78.8,73,20,9.22
562,Vostok,RU,2021-02-02 05:25:41,46.4856,135.8833,-19.07,85,96,9.15
563,Sept-Iles,CA,2021-02-02 05:25:41,50.2001,-66.3821,15.8,79,0,3.44
564,Asilah,MA,2021-02-02 05:25:41,35.465,-6.0348,55.4,100,75,2.3
565,Talara,PE,2021-02-02 05:25:41,-4.5772,-81.2719,73.62,81,74,15.17
566,Athabasca,CA,2021-02-02 05:25:18,54.7169,-113.2854,15.8,79,100,2.3
567,Matay,EG,2021-02-02 05:25:42,28.419,30.7792,52.63,45,0,2.46
568,Porto Novo,BJ,2021-02-02 05:21:09,6.4965,2.6036,82.4,89,40,8.05
569,Mudgal,IN,2021-02-02 05:25:42,16.0167,76.4333,77.67,45,0,14.05
570,Cody,US,2021-02-02 05:25:42,44.5263,-109.0565,37.4,32,1,9.22
571,Harper,LR,2021-02-02 05:25:42,4.375,-7.7169,77.81,89,8,4.7
572,Mhlume,SZ,2021-02-02 05:25:43,-26.0333,31.85,64.4,82,100,6.91
573,Nyimba,ZM,2021-02-02 05:25:43,-14.5566,30.8149,69.19,94,100,2.51
574,Vanimo,PG,2021-02-02 05:25:43,-2.6741,141.3028,82.69,79,77,10.33
575,Solnechnyy,RU,2021-02-02 05:25:43,50.7214,136.6319,-12.82,84,100,4.38
576,Faya,SA,2021-02-02 05:25:43,18.3851,42.4509,59.0,71,0,0.56
